ArtID;NavnDansk;LatArt
729;pur-havre;Avena strigosa
730;guldduskslægten;Axyris
731;gulddusk;Axyris amaranthoides
732;andemadsbregneslægten;Azolla
733;stor andemadsbregne;Azolla filiculoides
734;;Azolla mexicana
735;andemadsbregnefamilien;Azollaceae
736;søprydslægten;Baldellia
737;almindelig søpryd;Baldellia ranunculoides
738;krybende søpryd;Baldellia repens
739;søpryd, submers;Baldellia f. submersus
740;tandbægerslægten;Ballota
741;tandbæger;Ballota nigra
742;hvid tandbæger;Ballota nigra ssp. foetida
743;rød tandbæger;Ballota nigra ssp. nigra
744;balsaminfamilien;Balsaminaceae
745;;Balsamita
746;vinterkarseslægten;Barbarea
747;randhåret vinterkarse;Barbarea intermedia
748;rank vinterkarse;Barbarea stricta
749;langskulpet vinterkarse;Barbarea verna
750;;Barbarea vulgaris
751;udspærret vinterkarse;Barbarea vulgaris var. arcuata
752;almindelig vinterkarse;Barbarea vulgaris var. vulgaris
753;;Bartsia
754;;Bartsia alpina
755;sommercypresslægten;Bassia
756;håret tangurt;Bassia hirsuta
757;;Bassia hyssopifolia
758;;Bassia scoparia ssp. densiflora
759;sommercypres;Bassia scoparia ssp. scoparia
760;vandranunkelslægten;Batrachium
761;radegræsslægten;Beckmannia
762;enblomstret radegræs;Beckmannia syzigachne
763;tusindfrydslægten;Bellis
764;tusindfryd;Bellis perennis
765;berberisfamilien;Berberidaceaea
766;berberisslægten;Berberis
767;hæk-berberis;Berberis thunbergii
768;almindelig berberis;Berberis vulgaris
769;kæmpestenbrækslægten;Bergenia
770;kæmpestenbræk;Bergenia crassifolia 
771;kløvpladeslægten;Berteroa
772;kløvplade;Berteroa incana
773;sideskærmslægten;Berula
774;sideskærm;Berula erecta
775;sideskærm, submers;Berula erecta f. submersa
776;bedeslægten;Beta
777;storfrugtet bede;Beta macrocarpa
778;;Beta vulgaris
779;;Beta vulgaris esculenta var. altissima
780;strand-bede;Beta vulgaris ssp. maritima
781;;Beta vulgaris ssp. maritima x ssp. vulgaris
782;foder-bede;Beta vulgaris ssp. vulgaris
783;birkslægten;Betula
784;;Betula alba coll.
785;sukker-birk;Betula lenta 
786;;Betula litwinowii
787;dværg-birk;Betula nana
788;;Betula nana x pendula
789;;Betula nana x pubescens
790;vorte-birk;Betula pendula
791;;Betula pendula f. dalecarlica
792;;Betula pendula x pubescens
793;dun-birk;Betula pubescens
794;;Betula pubescens ssp. pubescens
795;;Betula pubescens ssp. tortuosa
796;birkefamilien;Betulaceae
797;brøndselslægten;Bidens
798;;Bidens aristosa var. restrorsa 
799;;Bidens bipinnata 
800;nikkende brøndsel;Bidens cernua
801;;Bidens cernua f. radiata
802;;Bidens cernua x tripartita
803;;Bidens connata
804;sortfrugtet brøndsel;Bidens frondosa
805;sydamerikansk brøndsel;Bidens pilosa
806;fladhoved-brøndsel;Bidens radiata
807;;Bidens radiata x tripartita
808;fliget brøndsel;Bidens tripartita
809;dobbeltkorianderslægten;Bifora
810;dobbeltkoriander;Bifora testiculata
811;bignoniafamilien;Bignoniaceae
812;slangeurtslægten;Bistorta
813;tæppe-pileurt;Bistorta affinis
814;kærte-pileurt;Bistorta amplexicaulis
815;slangeurt;Bistorta officinalis
816;topspirende slangeurt;Bistorta vivipara
817;kambregnefamilien;Blechnaceae
818;kambregneslægten;Blechnum
819;Kambregne;Blechnum spicant
820;kogleaksslægten vi;Blysmus
821;fladtrykt kogleaks;Blysmus compressus
822;rødbrun kogleaks;Blysmus rufus
823;kogleaksslægten v;Bolboschoenus 
824;;Boltonia
825;;Boltonia asteroides
826;rubladfamilien;Boraginaceae
827;hjulkroneslægten;Borago
828;hjulkrone;Borago officinalis
829;månerudeslægten;Botrychium
830;nordisk månerude;Botrychium boreale
831;fliget månerude;Botrychium lanceolatum
832;almindelig månerude;Botrychium lunaria
833;kamillebladet månerude;Botrychium matricariifolium
834;stilk-månerude;Botrychium multifidum
835;enkelt månerude;Botrychium simplex
836;stor månerude;Botrychium virginianum
837;semaforgræsslægten;Brachiaria
838;semaforgræs;Brachiaria platyphylla
839;stilkaksslægten;Brachypodium
840;enårig stilkaks;Brachypodium distachyon
841;bakke-stilkaks;Brachypodium pinnatum
842;skov-stilkaks;Brachypodium sylvaticum
843;evighedsblomstslægten iv;Bracteantha
844;kæmpe-evighedsblomst;Bracteantha bracteata
845;kålslægten;Brassica
846;;Brassica elongata
847;sortehavs-kål;Brassica elongata ssp. integrifolia
848;indisk sennep;Brassica integrifolia var. carinata 
849;sareptasennep;Brassica juncea
850;;Brassica napus
851;;Brassica napus ssp. esculenta var. cruenta
852;;Brassica napus ssp. napobrassica
853;raps;Brassica napus ssp. napus
854;kålroe;Brassica napus ssp. rapifera
855;sort sennep;Brassica nigra
856;have-kål;Brassica oleracea
857;ager-kål;Brassica rapa ssp. campestris
858;rybs;Brassica rapa ssp. oleifera
859;majroe;Brassica rapa ssp. rapa
860;;Brassica rapa ssp. sylvestris
861;;Brassica tournefortii
862;korsblomstfamilien;Brassicaceae
863;brayaslægten;Braya
864;;Braya linearis
865;;Braya purpurascens
866;hjertegræsslægten;Briza
867;stor hjertegræs;Briza maxima
868;hjertegræs;Briza media
869;liden hjertegræs;Briza minor
870;;Brodiaea
871;;Brodiaea uniflora
872;hejreslægten II;Bromopsis
873;tidlig skov-hejre;Bromopsis benekenii
874;opret hejre;Bromopsis erecta
875;stakløs hejre;Bromopsis inermis
876;sildig skov-hejre;Bromopsis ramosa
877;hejreslægten i;Bromus
878;ager-hejre;Bromus arvensis
879;;Bromus brachystachys
880;sitregræs;Bromus briziformis
881;mangeblomstret hejre;Bromus commutatus
882;;Bromus danthoniae 
883;;Bromus hordeaceus
884;;Bromus hordeaceus ssp. divaricatus 
885;blød hejre;Bromus hordeaceus ssp. hordeaceus
886;liggende hejre;Bromus hordeaceus ssp. thominii
887;;Bromus hordeaceus x racemosus
888;åben hejre;Bromus japonicus
889;lancet-hejre;Bromus lanceolatus
890;småakset hejre;Bromus lepidus
891;;Bromus madritensis x rigidus
892;spinkel hejre;Bromus pseudosecalinus
893;;Bromus purgans
894;eng-hejre;Bromus racemosus
895;;Bromus rubens
896;rug-hejre;Bromus secalinus
897;udspærret hejre;Bromus squarrosus
898;hybrid-hejre;Bromus x pseudothominii
899;;Browallia
900;;Browallia viscosa
901;kærmindesøsterslægten;Brunnera
902;kærmindesøster;Brunnera macrophylla
903;galdebærslægten;Bryonia
904;enbo galdebær;Bryonia alba
905;tvebo galdebær;Bryonia dioica
906;sommerfuglebuskslægten;Buddleja
907;sommerfuglebusk;Buddleja davidii
908;sommerfuglebuskfamilien;Buddlejaceae
909;takkeklapslægten;Bunias
910;ager-takkeklap;Bunias erucago
911;orientalsk takkeklap;Bunias orientalis
912;jordkastanieslægten;Bunium
913;jordkastanie;Bunium bulbocastanum
914;hareøreslægten;Bupleurum
915;seglbladet hareøre;Bupleurum falcatum
916;lancet-hareøre;Bupleurum lancifolium
917;net-hareøre;Bupleurum odontites
918;rundbladet hareøre;Bupleurum rotundifolium
919;smalbladet hareøre;Bupleurum tenuissimum
920;brudelysfamilien;Butomaceae
921;brudelysslægten;Butomus
922;brudelys;Butomus umbellatus
923;brudelys, submers;Butomus umbellatus f. submersus
924;buksbomfamilien;Buxaceae
925;buksbomslægten;Buxus
926;buksbom;Buxus sempervirens
927;strandsennepslægten;Cakile
928;;Cakile edentula
929;arktisk strandsennep;Cakile maritima ssp. islandica
930;;Cakile maritima
931;østersø-strandsennep;Cakile maritima ssp. baltica
932;almindelig strandsennep;Cakile maritima ssp. maritima
933;rørhveneslægten;Calamagrostis
934;skov-rørhvene;Calamagrostis arundinacea
935;;Calamagrostis arundinacea x canescens
936;;Calamagrostis arundinacea x epigeios
937;;Calamagrostis arundinacea x stricta
938;eng-rørhvene;Calamagrostis canescens
939;;Calamagrostis canescens x epigeos
940;;Calamagrostis canescens x stricta
941;norsk rørhvene;Calamagrostis chalybaea
942;bjerg-rørhvene;Calamagrostis epigejos
943;;Calamagrostis epigejos x stricta
944;laplands-rørhvene;Calamagrostis lapponica
945;brun rørhvene;Calamagrostis purpurea
946;;Calamagrostis purpurea ssp. phragmitoides
947;stivtoppet rørhvene;Calamagrostis stricta
948;kalk-rørhvene;Calamagrostis varia
949;;Calandrinia
950;;Calandrinia compressa
951;tøffelblomstslægten;Calceolaria
952;tøffelblomst;Calceolaria tripartita
953;morgenfrueslægten;Calendula
954;ager-morgenfrue;Calendula arvensis
955;have-morgenfrue;Calendula officinalis
956;;Calendula suffruticosa
957;;Calepina
958;;Calepina irregularis
959;kærmysseslægten;Calla
960;kærmysse;Calla palustris
961;sommerastersslægten;Callistephus
962;sommerasters;Callistephus chinensis
963;vandstjernefamilien;Callitrichaceae
964;vandstjerneslægten;Callitriche
965;stilkfrugtet vandstjerne;Callitriche brutia
966;roset-vandstjerne;Callitriche cophocarpa
967;hybrid-vandstjerne;Callitriche cophocarpa x platycarpa
968;smalbladet vandstjerne;Callitriche hamulata
969;høst-vandstjerne;Callitriche hermaphroditica
970;småfrugtet vandstjerne;Callitriche palustris
971;fladfrugtet vandstjerne;Callitriche platycarpa
972;storfrugtet vandstjerne;Callitriche stagnalis
973;hedelyngslægten;Calluna
974;hedelyng;Calluna vulgaris
975;kabbelejeslægten;Caltha
976;kabbeleje;Caltha palustris
977;eng-kabbeleje;Caltha palustris ssp. palustris
978;krybende kabbeleje;Caltha palustris ssp. radicans
979;norneslægten;Calypso
980;norne;Calypso bulbosa
981;snerleslægten ii;Calystegia
982;have-snerle;Calystegia pulchra
983;;Calystegia pulchra x sepium
984;gærde-snerle;Calystegia sepium
985;marsk-snerle;Calystegia sepium ssp. roseata
986;almindelig gærde-snerle;Calystegia sepium ssp. sepium
987;pragt-snerle;Calystegia sepium ssp. spectabilis
988;;Calystegia silvatica
989;strand-snerle;Calystegia soldanella
990;;Camassia
991;;Camassia quamash
992;dodderslægten;Camelina
993;hjerteskulpet dodder;Camelina alyssum ssp. alyssum
994;helbladet dodder;Camelina alyssum ssp. integerrima 
995;;Camelina microcarpa
996;småskulpet dodder;Camelina microcarpa ssp. microcarpa
997;russisk dodder;Camelina microcarpa ssp. pilosa 
998;sæd-dodder;Camelina sativa
999;;Camelina sativa ssp. sativa
1000;klokkeslægten;Campanula
1001;amerikansk klokke;Campanula aparinoides
1002;skæg-klokke;Campanula barbata
1003;karpater-klokke;Campanula carpatica
1004;hvas klokke;Campanula cervicaria
1005;grønlandsk klokke;Campanula giesekiana
1006;nøgleblomstret klokke;Campanula glomerata
1007;;Campanula glomerata var. glomerata
1008;;Campanula glomerata var. speciosa 
1009;mælke-klokke;Campanula lactiflora
1010;bredbladet klokke;Campanula latifolia
1011;;Campanula latifolia var. latifolia
1012;;Campanula latifolia var. macrantha
1013;;Campanula latiloba
1014;marie-klokke;Campanula medium
1015;eng-klokke;Campanula patula
1016;smalbladet klokke;Campanula persicifolia
1017;stjerne-klokke;Campanula poscharskyana
1018;ensidig klokke;Campanula rapunculoides
1019;rapunsel-klokke;Campanula rapunculus
1020;liden klokke;Campanula rotundifolia
1021;sibirisk klokke;Campanula sibirica
1022;nælde-klokke;Campanula trachelium
1023;enblomstret klokke;Campanula uniflora
1024;klokkefamilien;Campanulaceae
1025;hampfamilien;Cannabaceae
1026;hampslægten;Cannabis
1027;hamp;Cannabis sativa
1028;indisk hamp;Cannabis sativa ssp. indica
1029;almindelig hamp;Cannabis sativa ssp. sativa
1030;gedebladfamilien;Caprifoliaceae
1031;hyrdetaskeslægten;Capsella
1032;hyrdetaske;Capsella bursa-pastoris
1033;peberslægten;Capsicum
1034;spansk peber;Capsicum annuum
1035;ærtebuskslægten;Caragana
1036;sibirisk ærtebusk;Caragana arborescens
1037;springklapslægten;Cardamine
1038;vandkarse;Cardamine amara
1039;;Cardamine bellidifolia
1040;tandrod;Cardamine bulbifera
1041;skov-springklap;Cardamine flexuosa
1042;;Cardamine flexuosa x pratensis
1043;roset-springklap;Cardamine hirsuta
1044;kronløs springklap;Cardamine impatiens
1045;Småblomstret springklap;Cardamine parviflora
1046;engkarse;Cardamine pratensis
1047;sumpkarse;Cardamine pratensis ssp. paludosa 
1048;;Cardamine pratensis ssp. polemonioides
1049;almindelig engkarse;Cardamine pratensis ssp. pratensis
1050;sandkarseslægten;Cardaminopsis
1051;sandkarse;Cardaminopsis arenosa
1052;;Cardaminopsis halleri
1053;;Cardaminopsis petraea
1054;hjertekarseslægten;Cardaria
1055;hjertekarse;Cardaria draba
1056;tidselslægten;Carduus
1057;tornet tidsel;Carduus acanthoides
1058;;Carduus acanthoides x crispus
1059;;Carduus acanthoides x nutans
1060;kruset tidsel;Carduus crispus
1061;;Carduus crispus x nutans
1062;;Carduus hamulosus
1063;nikkende tidsel;Carduus nutans
1064;pil-tidsel;Carduus pycnocephalus
1065;;Carduus tenuiflorus
1066;olympisk tidsel;Carduus thoermeri
1067;starslægten;Carex
1068;nikkende star;Carex acuta
1069;;Carex acuta x aquatilis
1070;;Carex acuta x cespitosa
1071;;Carex acuta x elata
1072;;Carex acuta x nigra
1073;;Carex acuta x paleacea
1074;;Carex acuta x vacillans
1075;kær-star;Carex acutiformis
1076;hvid star;Carex alba
1077;langakset star;Carex appropinquata
1078;;Carex appropinquata x canescens
1079;;Carex appropinquata x diandra
1080;;Carex appropinquata x paniculata
1081;;Carex appropinquata x remota
1082;;Carex aquatilis
1083;vand-star;Carex aquatilis ssp. aquatilis
1084;tundra-star;Carex aquatilis ssp. stans
1085;;Carex aquatilis x bigelowii
1086;;Carex aquatilis x caespitosa
1087;;Carex aquatilis x elata
1088;;Carex aquatilis x halophila
1089;;Carex aquatilis x nigra
1090;;Carex aquatilis x paleacea
1091;;Carex aquatilis x salina
1092;;Carex aquatilis x subspathacea
1093;;Carex aquatilis x vacillans
1094;rensdyr-star;Carex arctogena
1095;sand-star;Carex arenaria
1096;;Carex arenaria x ligerica
1097;finsk star;Carex atherodes
1098;sort star;Carex atrata
1099;;Carex atrata x norvegica
1100;;Carex atrofusca
1101;tofarvet star;Carex bicolor
1102;rank star;Carex bigelowii
1103;;Carex bigelowii x nigra
1104;;Carex bigelowii x paleacea
1105;;Carex bigelowii x rufina
1106;;Carex bigelowii x salina
1107;;Carex bigelowii x subspathacea
1108;hede-star;Carex binervis
1109;fladaks-star;Carex bohemica
1110;;Carex brizoides
1111;sæter-star;Carex brunnescens
1112;;Carex brunnescens ssp. brunnescens
1113;;Carex brunnescens ssp. vitilis
1114;;Carex brunnescens x canescens
1115;;Carex brunnescens x dioica
1116;;Carex brunnescens x lachenalii
1117;;Carex brunnescens x lapponica
1118;;Carex brunnescens x loliacea
1119;;Carex brunnescens x parallela
1120;;Carex brunnescens x tenuiflora
1121;kølle-star;Carex buxbaumii
1122;;Carex buxbaumii ssp. buxbaumii
1123;;Carex buxbaumii ssp. mutica
1124;grå star;Carex canescens
1125;;Carex canescens x chordorrhiza
1126;;Carex canescens x diandra
1127;;Carex canescens x dioica
1128;;Carex canescens x disperma
1129;;Carex canescens x echinata
1130;;Carex canescens x glareosa
1131;;Carex canescens x heleonastes
1132;;Carex canescens x lachenalii
1133;;Carex canescens x lapponica
1134;;Carex canescens x loliacea
1135;;Carex canescens x mackenziei
1136;;Carex canescens x paniculata
1137;;Carex canescens x remota
1138;;Carex canescens x tenuiflora
1139;hår-star;Carex capillaris
1140;hoved-star;Carex capitata
1141;vår-star;Carex caryophyllea
1142;tue-star;Carex cespitosa
1143;;Carex cespitosa x elata
1144;;Carex cespitosa x nigra
1145;;Carex cespitosa x salina
1146;;Carex cespitosa x vacillans
1147;grenet star;Carex chordorrhiza
1148;;Carex chordorrhiza x dioica
1149;rubladet star;Carex davalliana
1150;grøn star;Carex demissa
1151;;Carex demissa x flava
1152;;Carex demissa x hostiana
1153;;Carex demissa x lepidocarpa
1154;trindstænglet star;Carex diandra
1155;;Carex diandra var. diandra
1156;;Carex diandra var. major
1157;;Carex diandra x dioica
1158;;Carex diandra x paniculata
1159;finger-star;Carex digitata
1160;;Carex digitata var. digitata
1161;;Carex digitata var. pallens
1162;;Carex digitata x ornithopoda
1163;tvebo star;Carex dioica
1164;;Carex dioica x echinata
1165;;Carex dioica x elongata
1166;;Carex dioica x glareosa
1167;;Carex dioica x heleonastes
1168;;Carex dioica x lachenalii
1169;;Carex dioica x loliacea
1170;;Carex dioica x mackenziei
1171;;Carex dioica x maritima
1172;;Carex dioica x parallela
1173;;Carex dioica x tenuiflora
1174;tofrøet star;Carex disperma
1175;;Carex disperma x loliacea
1176;fjernakset star;Carex distans
1177;;Carex distans x extensa
1178;toradet star;Carex disticha
1179;;Carex divulsa
1180;mellembrudt star;Carex divulsa ssp. leersii
1181;stjerne-star;Carex echinata
1182;stiv star;Carex elata
1183;;Carex elata ssp. elata
1184;;Carex elata ssp. omskiana
1185;;Carex elata x nigra
1186;;Carex elata x paleacea
1187;forlænget star;Carex elongata
1188;lyng-star;Carex ericetorum
1189;udspilet star;Carex extensa
1190;blågrøn star;Carex flacca
1191;gul star;Carex flava
1192;gul star s.l.;Carex flava s.l.
1193;;Carex flava x hostiana
1194;;Carex flava x jemtlandica
1195;;Carex flava x lepidocarpa
1196;;Carex flava x oederi
1197;;Carex fuliginosa
1198;bue-star;Carex fuliginosa ssp. misandra
1199;bræ-star;Carex glacialis
1200;grus-star;Carex glareosa
1201;kugle-star;Carex globularis
1202;ishavs-star;Carex halophila
1203;;Carex halophila x nigra
1204;;Carex halophila x paleacea
1205;;Carex halophila x salina
1206;;Carex halophila x subspathacea
1207;hartmans star;Carex hartmanii
1208;tætakset star;Carex heleonastes
1209;;Carex heleonastes x tenuiflora
1210;håret star;Carex hirta
1211;;Carex hirta x vesicaria
1212;gaffel-star;Carex holostoma
1213;skede-star;Carex hostiana
1214;;Carex hostiana var. eckeroeensis
1215;;Carex hostiana var. hostiana
1216;;Carex hostiana x jemtlandica
1217;;Carex hostiana x lepidocarpa
1218;;Carex hostiana x oederi
1219;;Carex kotilainii
1220;porsilds star;Carex krausei
1221;;Carex krausei ssp. porsildiana
1222;rype-star;Carex lachenalii
1223;;Carex lachenalii x macloviana
1224;;Carex lachenalii x parallela
1225;laplands-star;Carex lapponica
1226;tråd-star;Carex lasiocarpa
1227;;Carex lasiocarpa x riparia
1228;;Carex lasiocarpa x rostrata
1229;;Carex lasiocarpa x vesicaria
1230;finstilket star;Carex laxa
1231;krognæb-star;Carex lepidocarpa
1232;;Carex lepidocarpa var. jemtlandica
1233;;Carex lepidocarpa var. lepidocarpa
1234;;Carex lepidocarpa x viridula
1235;skrænt-star;Carex ligerica
1236;dynd-star;Carex limosa
1237;;Carex limosa x magellanica
1238;;Carex limosa x rariflora
1239;blyfarvet star;Carex livida
1240;;Carex livida x panicea
1241;finstrået star;Carex loliacea
1242;lyngbyes star;Carex lyngbyei
1243;lagune star;Carex mackenziei
1244;falklands-star;Carex macloviana
1245;frynse-star;Carex magellanica
1246;;Carex magellanica ssp. irrigua
1247;;Carex magellanica x rariflora
1248;;Carex marina
1249;;Carex marina ssp. pseudolagopina
1250;krum star;Carex maritima
1251;syl-star;Carex microglochin
1252;bakke-star;Carex montana
1253;;Carex muricata ssp. muricata
1254;skæg-star;Carex nardina
1255;;Carex nigra
1256;;Carex nigra var. juncealla
1257;almindelig star;Carex nigra var. nigra
1258;knold-star;Carex nigra var. recta
1259;;Carex nigra x paleacea
1260;;Carex nigra x rufina
1261;;Carex nigra x salina
1262;;Carex nigra x subspathacea
